138.65 2.49
235.66 0.38
253.30 6.88
661.91 4.96
666.26 2.37
876.99 16.69
890.98 0.62
1002.95 0.85
1119.80 8.67
1133.33 0.75
1273.03 0.43
1359.70 5.46
1392.80 2.09
1409.41 10.84
1441.71 10.68
1484.74 5.63
1488.44 5.54
1736.28 96.12
2953.27 100.00
3051.60 20.73
3080.37 14.06
3095.53 6.53
3174.42 14.39
3175.10 14.91
