311.92 24.92
845.42 100.00
970.73 0.01
1072.71 8.82
1171.79 5.13
1342.49 0.08
1443.37 1.94
1494.22 4.60
1513.72 3.00
1646.55 14.94
3038.62 55.88
3130.13 23.44
3169.60 19.54
3513.65 0.68
3611.20 2.15
