93.42 7.02
166.76 2.96
193.31 8.03
254.84 31.38
380.71 5.63
675.15 1.50
691.62 20.09
839.73 55.92
889.82 18.96
909.92 21.24
1021.92 3.14
1084.00 5.58
1122.97 8.27
1175.19 3.46
1258.74 1.89
1315.11 0.10
1342.76 7.71
1402.40 10.84
1419.43 30.35
1445.88 4.13
1502.82 1.17
1641.22 19.79
1731.02 95.64
2958.35 100.00
3044.89 13.66
3047.69 33.15
3095.76 4.79
3134.81 16.41
3497.75 0.43
3596.99 2.15
