88.54 4.49
208.92 0.02
240.36 2.03
273.06 4.12
341.47 0.53
394.63 0.65
640.72 3.60
813.48 8.10
904.08 3.67
928.11 0.52
949.30 12.35
979.59 3.94
1120.49 2.06
1161.59 2.41
1199.80 0.66
1294.71 0.89
1353.04 1.80
1385.18 2.28
1391.27 0.96
1415.52 5.83
1473.94 0.03
1479.22 2.72
1494.26 5.21
1498.74 10.15
1730.36 100.00
2936.27 89.97
3039.02 13.48
3055.74 17.40
3067.26 13.38
3146.33 17.13
3155.92 6.27
3158.76 23.84
3167.35 13.93
