61.79 9.26
79.46 0.48
120.86 6.28
166.65 1.46
174.33 0.60
236.53 2.79
308.88 2.00
634.65 12.34
670.38 2.40
738.90 1.68
828.87 0.01
848.98 0.33
913.18 11.24
965.09 1.25
980.58 0.99
1030.21 0.82
1099.10 4.91
1166.06 0.11
1237.02 1.13
1285.98 0.05
1332.60 10.54
1365.51 26.41
1400.24 6.41
1437.99 13.59
1454.16 5.50
1465.73 5.86
1470.85 1.13
1731.53 90.06
2966.67 100.00
3050.95 15.27
3062.90 24.11
3080.25 8.22
3098.44 2.04
3143.25 7.94
3165.12 4.98
3182.36 4.69
