265.96 29.83
284.13 100.00
417.12 12.41
800.09 2.68
888.27 15.81
1061.37 69.40
1091.31 65.88
1128.25 2.83
1273.76 11.32
1359.92 1.58
1385.12 5.35
1413.84 47.26
1478.75 7.34
1485.62 2.15
1509.39 0.68
3056.28 62.98
3060.95 18.09
3138.59 3.73
3155.10 48.43
3170.88 34.11
3818.42 30.53
