198.15 5.70
281.14 22.11
399.61 84.37
724.97 0.08
753.58 11.26
884.81 49.18
1098.26 0.73
1129.22 73.73
1247.33 2.46
1287.16 43.49
1380.42 17.61
1435.00 41.49
1471.85 15.32
1731.16 100.00
3010.24 48.40
3038.60 67.90
3078.83 14.76
3704.17 70.47
