310.43 93.45
1043.86 100.00
1074.64 0.57
1168.90 0.35
1366.01 19.70
1464.84 3.96
1493.40 2.26
1504.93 4.08
3052.88 50.42
3130.25 39.85
3189.66 19.48
3841.74 30.64
