190.51 0.00
438.42 15.46
581.54 1.59
814.49 0.63
869.06 1.56
886.25 0.00
977.75 18.38
1071.37 0.12
1233.57 0.01
1362.88 38.59
1392.47 22.88
1416.51 0.02
1429.62 0.03
1722.12 21.51
1769.37 100.00
2932.96 93.67
2934.15 48.81
3041.20 2.47
3082.87 0.96
106.11 0.00
31.90 1.08
