114.68 1.76
198.99 23.37
235.06 3.22
247.72 7.64
364.70 0.39
709.27 7.05
739.96 8.85
809.24 3.91
911.56 10.63
915.50 4.89
1066.54 0.51
1103.04 6.79
1131.86 10.77
1242.28 10.37
1261.91 27.44
1311.97 2.47
1352.54 2.67
1393.00 4.06
1458.40 2.36
1475.91 1.49
1489.11 15.80
1492.69 11.44
2740.43 4.39
3057.63 51.42
3065.71 15.59
3079.89 62.97
3116.42 2.09
3141.14 1.76
3151.43 100.00
3154.85 57.59
