77.25 4.00
167.00 0.80
174.63 6.55
217.70 13.42
292.93 1.18
625.88 15.81
658.99 2.31
762.03 1.30
816.95 0.39
902.44 4.76
920.56 6.93
1071.91 5.64
1101.31 2.66
1184.96 1.10
1250.13 1.24
1293.53 1.74
1357.94 29.47
1399.31 6.58
1434.98 13.80
1459.24 3.07
1729.65 97.55
2739.17 1.73
2962.87 100.00
3052.91 11.89
3100.67 3.88
3108.83 3.97
3171.84 2.69
