230.01 0.07
278.09 1.56
387.66 3.38
802.41 80.02
952.61 2.55
1026.53 5.89
1094.35 0.09
1183.54 23.66
1184.68 6.74
1263.30 0.28
1421.52 1.13
1451.05 0.26
1463.46 4.10
1477.93 2.27
1491.01 9.63
1506.17 9.17
1507.56 2.40
2992.60 100.00
2992.83 39.51
3106.76 38.67
3110.11 13.36
3162.50 16.32
3162.91 24.51
3535.93 0.63
