160.15 1.08
501.23 9.92
766.98 1.02
901.39 4.17
1118.28 0.02
1132.68 15.45
1364.81 13.84
1413.24 6.93
1449.94 16.44
1461.17 7.09
1740.56 100.00
2963.81 82.33
3062.87 2.13
3147.43 4.46
3198.91 5.24
